Country Name,Country Code,Series Name,Series Code,2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017]
Aruba,ABW,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,7.51947237328494,1.17669048367502,0.380390971382511,2.35511944298051,-3.65462624193272,-6.88130206359888,-5.65350208612952,..,..,..,..,..,..,..,..
Aruba,ABW,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,5.27525814736678,-0.585808960625712,-0.918128746674583,1.54201992423819,-4.02394065625924,-7.0034966392458,-5.74649736267519,..,..,..,..,..,..,..,..
Australia,AUS,GDP (current US$),NY.GDP.MKTP.CD,466294700058.241,611904253805.662,692641708013.833,745521862833.184,851962785585.303,1052584601611.46,926448240318.068,1144260547872.81,1394280784777.68,1543411012579.91,1573696522006.77,1464955475993.76,1349034029453.37,1208039015868.39,1323421072479.07
Australia,AUS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.98574490463473,4.00110552014283,3.19031634041626,2.83423251220411,3.77732902959087,3.65776675972091,1.92272729288334,2.05294200395332,2.45110508268402,3.89194002647891,2.63948235705639,2.55833752286902,2.35113644074406,2.82731051096303,1.95757542160659
Australia,AUS,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1.72271316077781,2.80232890315936,1.83736899161033,1.32832824778846,3.13107504088654,1.60111924047793,-0.156446161806755,0.477801448689007,1.03736389922517,2.05346751389629,0.850507462133194,0.99520037828708,0.863570579486066,1.29822478455424,0.348880361421024
Austria,AUT,GDP (current US$),NY.GDP.MKTP.CD,261695778781.038,300904221504.842,315974418604.651,335998557270.104,388691445387.353,430294287388.311,400172297860.517,391892746544.69,431120310088.82,409425234155.263,430068712971.867,441885415805.825,382065930307.978,390799991147.468,416595666396.636
Austria,AUT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,0.941473311999275,2.73511851844388,2.24406681223554,3.45404103230437,3.72741517552969,1.46042519318141,-3.76458048308088,1.83709459152502,2.92279763636382,0.68044437424868,0.0255041006158336,0.828733875377921,1.09185423166194,1.45091543821485,3.03527267887569
Austria,AUT,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,0.450948906888087,2.09970947546967,1.54987879443256,2.94341705883517,3.39173070181498,1.14330863158605,-4.01634234125126,1.59257804102806,2.5764486696057,0.2224493798455,-0.562299550514851,0.0437866825707687,-0.0350498190565958,0.359739594882626,2.18677558047276
"Bahamas, The",BHS,GDP (current US$),NY.GDP.MKTP.CD,8870090000,9055290000,9836200000,10167250000,10618340000,10526000000,9981960000,10095760000,10070450000,10720500000,10627600000,10957300000,11792300000,11838800000,12162100000
"Bahamas, The",BHS,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-1.26472077068983,0.882839929779749,3.39535559727943,2.51684911910279,1.44654463506183,-2.32396697254454,-4.17526040073236,1.53877740677106,0.6128974521461,3.0866868599452,-0.410428618068195,-0.147988573034226,1.04495952423387,-1.68954985564559,1.43719133908083
"Bahamas, The",BHS,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,-3.32513247770093,-1.23787484894787,1.28410552307874,0.507905951271411,-0.479092902734195,-4.10225815879852,-5.84409759306804,-0.142879801522184,-0.961477779149348,1.57075099351518,-1.78346795842825,-1.43582344274768,-0.174617963031196,-2.79369296749304,0.377819870880728
Bahrain,BHR,GDP (current US$),NY.GDP.MKTP.CD,11074822074.4681,13150166755.3191,15968726861.7021,18505053191.4894,21730000000,25710877659.5745,22938218085.1064,25713271276.5957,28776595744.6809,30749308510.6383,32539547872.3404,33387712765.9575,31125851063.8298,32152686170.2128,35307127659.5745
Bahrain,BHR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,6.02395119599457,6.98094698388441,6.768939708829,6.46856767156123,8.29244382201286,6.24512834138467,2.53977246949495,4.33440708785902,1.98382325562152,3.73225152129817,5.41650371529137,4.34984232980895,2.86196782508222,3.21593363864166,3.88483053415689
Bahrain,BHR,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,0.0927117683364003,0.388553333583516,-0.354048864227792,-1.22385171816485,0.192968423541302,-1.25663047157671,-3.55526742655717,-0.360154395155547,-1.00061028420699,1.98122422632399,4.19886272137376,2.71119319251414,0.203319749927218,-0.64539999632413,-0.807158714554816
Barbados,BRB,GDP (current US$),NY.GDP.MKTP.CD,3274850000,3514350000,3897300000,4246600000,4523750000,4607300000,4434050000,4461650000,4660900000,4656350000,4612500000,4608350000,4584150000,4529050000,4796845980.8226
Barbados,BRB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.2000000000004,1.39999999999982,3.99999999999989,5.70000000000046,1.79999999999963,0.100000000000364,-4.00000000000037,0.300000000000452,0.699999999999818,0.299999999999542,0,0,0.900000000000389,1.99999999999972,1.67106420404612
Barbados,BRB,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1.90720419602035,1.09070309896684,3.65157348846195,5.3041615916293,1.39044070251634,-0.321957745411964,-4.39679678241858,-0.0942844163690211,0.329643515169039,-0.0504987836714434,-0.327069226113153,-0.309120101628523,0.604631320435132,1.72119608696235,1.4137898211051
Belgium,BEL,GDP (current US$),NY.GDP.MKTP.CD,319002821670.429,370885026074,387365750528.541,409813197842.178,471821105940.323,518625897172.99,484552792442.345,483548031197.108,527008453886.929,497884216568.867,520925468952.938,530770977633.615,455039563132.776,467545548764.571,492681283049.248
Belgium,BEL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,0.774567233499226,3.63468067224031,2.09427270847185,2.50614011546131,3.44897379169034,0.78317303775475,-2.25317463494594,2.74421327182894,1.79830265913084,0.234796924396491,0.200650443652648,1.29326523510287,1.42695680945808,1.41229201545339,1.72976676241763
Belgium,BEL,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,0.353564925564484,3.18713112280309,1.53423899454921,1.83227714959186,2.69209846860447,-0.00985420343536703,-3.03648967350381,1.80977685640849,0.396258392354937,-0.490304014422421,-0.288318453483072,1.05614133790355,0.840941581444369,0.900139187425623,1.36616463659274
Bermuda,BMU,GDP (current US$),NY.GDP.MKTP.CD,4186525000,4484703000,4868136000,5414299000,5895048000,6109928000,5806378000,5744414000,5550771000,5537537000,5573710000,..,..,..,..
Bermuda,BMU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.41070620413235,2.32126647646751,1.67420714931701,5.54386592809534,2.84589011430658,1.52789390961543,-5.28417714947457,-2.09411353414293,-3.33949441020565,-4.8345401709793,-2.51115443098975,..,..,..,..
Bermuda,BMU,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2.73627080480654,1.65507059338414,1.01808092554583,4.94027206966554,2.26737405753612,0.929051522178014,-5.8080031549402,-1.32438480325234,-2.50110330788415,-5.17820382726485,-2.81561491083635,..,..,..,..
British Virgin Islands,VGB,GDP (current US$),NY.GDP.MKTP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
British Virgin Islands,VGB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
British Virgin Islands,VGB,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Brunei Darussalam,BRN,GDP (current US$),NY.GDP.MKTP.CD,6557333084.60567,7872333215.00414,9531402847.87311,11470703002.0769,12247694247.2298,14393099068.5859,10732366286.2643,13707370737.0737,18525319977.7407,19048495518.5659,18093829923.2737,17098342541.4365,12930394937.8137,11400653959.8368,12128089001.5858
Brunei Darussalam,BRN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.90395547653115,0.504318252687327,0.38750720823208,4.39771967752176,0.154581811742773,-1.93971463784671,-1.76453554132601,2.59896574643226,3.74531835205994,0.912841670964411,-2.12602851740175,-2.349746749517,-0.566814608844453,-2.46551470989569,1.32875139470671
Brunei Darussalam,BRN,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1.00480299125874,-1.21043570787147,-1.16164029262615,2.96195144363132,-1.0781672398583,-3.07428619493574,-2.92153578978917,1.30810391147014,2.33637702651515,-0.534908278961481,-3.56573476957851,-3.77001402033265,-1.95707220284353,-3.76859881236889,0.0285102886987971
Canada,CAN,GDP (current US$),NY.GDP.MKTP.CD,892380986367.854,1023196003074.56,1169357979864.66,1315415197461.21,1464977190205.75,1549131208997.19,1371153004986.44,1613464422811.13,1788647906047.76,1824288757447.57,1842628005830.18,1799268695861.8,1559623393038.66,1535767736946.18,1653042795255.04
Canada,CAN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.80227331205884,3.08596120909861,3.20138213653979,2.6234126230555,2.06274769025849,1.00036097295921,-2.94958764276713,3.08351421988722,3.1412190013904,1.74547228318005,2.4750018591249,2.8557392043642,1.00088249407992,1.41410274557691,3.04735068075965
Canada,CAN,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,0.793120836367905,2.05816243973769,2.18891499933743,1.80891296208547,1.07767305861599,-0.0867689359278216,-4.05432396205717,1.94157755861598,2.12759167534738,0.551584748306837,1.30361518954778,1.74722366966311,0.163265348825476,0.205758623869713,1.80241135683603
Cayman Islands,CYM,GDP (current US$),NY.GDP.MKTP.CD,..,..,..,3207032512.94205,..,..,..,..,..,..,..,..,..,..,..
Cayman Islands,CYM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Cayman Islands,CYM,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Channel Islands,CHI,GDP (current US$),NY.GDP.MKTP.CD,7332244897.95918,8553643354.08275,8827272727.27273,9676172953.08188,11514605842.3369,..,..,..,..,..,..,..,..,..,..
Channel Islands,CHI,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-3.2021569420483,0.224197396296447,1.37773415696212,4.88229936411699,5.89832966146942,..,..,..,..,..,..,..,..,..,..
Channel Islands,CHI,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,-3.92604930814684,-0.516507646809956,0.639218251013588,4.12846901498007,5.15270495753468,..,..,..,..,..,..,..,..,..,..
Chile,CHL,GDP (current US$),NY.GDP.MKTP.CD,75643459839.6008,99210392857.6116,122964812046.073,154788024805.808,173605968179.255,179638496278.574,172389498444.621,218537551220.071,252251992029.442,267122320056.702,278384332694.359,260584090570.988,243999477737.94,250036180921.053,277075944401.941
Chile,CHL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.09104768470421,7.20953970945035,5.74283048945117,6.31717634314714,4.90532450356156,3.52953055326518,-1.5642394429907,5.84417729578996,6.11091882913644,5.31862800041417,4.04500429809616,1.76673978374835,2.30525713839252,1.26586760300135,1.48990600446166
Chile,CHL,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,2.93213156390317,6.0401381213717,4.60802653226149,5.19191976908056,3.81188265279519,2.47164545053549,-2.5439504692564,4.82324106454874,5.12113791654782,4.36710191133365,3.13201931771749,0.895374469622141,1.44775631413434,0.434283040422983,0.67498393622985
Croatia,HRV,GDP (current US$),NY.GDP.MKTP.CD,34658113497.39,41574530815.5047,45416358501.9835,50453577898.4886,60093222709.0519,70481451449.4223,62703143057.4238,59829574390.6875,62375044443.1969,56565475274.7722,58085856018.5104,57629518805.8871,49425513611.2448,51338524831.0314,54849180228.8716
Croatia,HRV,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.55790705395636,4.08281067157483,4.16370179629678,4.78526083296018,5.15000495436617,2.05336552301756,-7.38378301270416,-1.42044132368349,-0.325967090380672,-2.24469466083241,-0.648034654434611,-0.0961762618085373,2.34734962654298,3.16541782424224,2.77828266103268
Croatia,HRV,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,5.55790705395636,4.10625802698632,4.09335260552932,4.83246140090297,5.24482010761626,2.08770160299765,-7.27023656844624,-1.16835701385321,2.86777220261239,-1.94544265091223,-0.370944745682706,0.311605126513939,3.19427825177965,3.888429795318,3.99021292091018
Curacao,CUW,GDP (current US$),NY.GDP.MKTP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Curacao,CUW,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Curacao,CUW,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Cyprus,CYP,GDP (current US$),NY.GDP.MKTP.CD,14576896942.2424,17422375000,18703146374.829,20403713461.2972,24077470572.1325,27839460963.8201,25942622950.8197,25562251655.6291,27427161523.4918,25041372221.5084,24084572490.7063,23359294148.8656,19676167239.6584,20153871681.4159,21651791751.1832
Cyprus,CYP,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,2.4758695105908,4.57030348488345,3.72431772568329,4.51018331970239,4.82071054104954,3.86396605828119,-1.77245075064724,1.31777780421926,0.321196000023491,-3.05827402135233,-5.93395844780011,-1.40376777175135,1.979063590438,3.39678770236453,3.87975476788766
Cyprus,CYP,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1.2379822009263,3.18083049715108,2.24121756159879,2.78102280257102,2.61259233040161,1.28833426870372,-4.37427398427434,-1.29760034042931,-2.20604909801068,-4.52416213712932,-5.71503752723189,-0.312564151506194,2.56134462133934,2.92361281333564,3.09356375744818
Czech Republic,CZE,GDP (current US$),NY.GDP.MKTP.CD,99627140274.3805,119162172468.268,136280689891.224,155463807112.889,189227050759.595,235718586901.129,206179982164.402,207477857918.919,227948349666.354,207376427020.815,209402444996.104,207818330723.835,186829940545.759,195305084919.138,215725534372.371
Czech Republic,CZE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.6029894593604,4.90656376356553,6.53346880592036,6.85352233371246,5.60264368495965,2.68228272445224,-4.80257209128614,2.27342005165725,1.77783318662328,-0.799844281176618,-0.483671040702603,2.71511613157801,5.30923851909814,2.593326020384,4.28907894123351
Czech Republic,CZE,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,3.63264549060962,4.87464046817419,6.38620721511711,6.56455909204763,4.9882021953519,1.83414507290311,-5.34339779053474,1.97586818929419,1.56762726344317,-0.938553681911159,-0.51667507931613,2.60703704295918,5.10241576680677,2.39648623734374,4.04300124425265
Denmark,DNK,GDP (current US$),NY.GDP.MKTP.CD,218095997085.477,251373036671.062,264467308109.19,282884912894.33,319423370134.284,353361056079.716,321241396034.248,321995350346.501,344003209695.606,327148899962.146,343584385594.132,352993633221.281,301298464861.385,306899653409.601,324871968807.469
Denmark,DNK,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,0.390073865051036,2.66819345941687,2.33666449082062,3.91298015188963,0.909252995846572,-0.512025221805743,-4.90652555809709,1.87099263866214,1.33677466666225,0.226468475871513,0.933349281516229,1.61937497071034,1.60660899433877,1.96407712946747,2.24013892207479
Denmark,DNK,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,0.11737343433515,2.40320825525259,2.0551336346546,3.57203572867341,0.462745499487994,-1.09485055545846,-5.41399194527685,1.4194881156028,0.920390597782927,-0.14994728663558,0.513432702078376,1.10541472107887,0.891364977132156,1.17145378168284,1.50309096605672
Estonia,EST,GDP (current US$),NY.GDP.MKTP.CD,9833870709.12376,12059201242.236,14006088297.4754,16963625015.6818,22237061730.0849,24194039255.8957,19652492636.8436,19490936349.1753,23170239900.7654,23043864510.0543,25137153149.4377,26224622450.8302,22566956982.229,23337907618.5174,25921079612.3337
Estonia,EST,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,7.41616336532107,6.2947462252348,9.37371145418146,10.2718840891112,7.74819236807274,-5.4194558900226,-14.7244039059598,2.25907589383118,7.5973002092456,4.30725898765326,1.93654344434879,2.89071096799096,1.67428662282916,2.06326278488234,4.85413682907068
Estonia,EST,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,8.0924513671323,6.9321012409481,10.0014028468897,10.9240291999804,8.24085013817171,-5.16551325837116,-14.5598612369436,2.49255199418398,7.92444345548482,4.6812900041366,2.29997357176561,3.16090235304168,1.60765839668404,2.03355422223434,4.87884627536938
Faroe Islands,FRO,GDP (current US$),NY.GDP.MKTP.CD,1486861878.95624,1683997930.26322,1730894295.38595,1970135198.76236,2278229880.41222,2413251995.84159,2257083698.63269,2301168186.90991,2468754074.54319,2356495468.27795,2613464380.46401,2810547884.18708,2476746087.18917,..,..
Faroe Islands,FRO,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Faroe Islands,FRO,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Finland,FIN,GDP (current US$),NY.GDP.MKTP.CD,171071106094.808,196768065557.487,204436015420.968,216552502822.732,255384615384.615,283742493042.332,251499027507.641,247799815768.477,273674236772.815,256706466091.089,269980111642.898,272609288689.575,232464833065.554,238677672281.611,251884887972.766
Finland,FIN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,1.99398408693965,3.92605717547447,2.77995503098056,4.05519744386183,5.18480080885459,0.720668487409924,-8.26903655827105,2.99233750220186,2.57081774452163,-1.42618935959564,-0.758036294820087,-0.631728090593853,0.135082255444829,2.13538181526189,2.63425474595638
Finland,FIN,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,1.75106179545463,3.62474513473332,2.42879334541945,3.65662269551297,4.73826381166806,0.252853934503065,-8.70668921944001,2.52222936565005,2.09644214169506,-1.89409884039037,-1.21421594321562,-1.0418271343821,-0.194203963970821,1.84224434095152,2.33629470348814
France,FRA,GDP (current US$),NY.GDP.MKTP.CD,1840480812641.08,2115742488204.62,2196126103718.44,2318593651988.46,2657213249384.07,2918382891460.38,2690222283967.77,2642609548930.36,2861408170264.61,2683825225092.63,2811077725703.59,2852165760630.27,2438207896251.84,2465134297438.91,2582501307216.42
France,FRA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,0.81953166864028,2.78642411066656,1.60771381370549,2.37494689985766,2.36149887424855,0.195294767119066,-2.94134105795949,1.96565737641497,2.0792291743201,0.182693034194116,0.576241545777577,0.947586472086044,1.06746164702885,1.18765038087423,1.81940018089266
France,FRA,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,0.107470252178928,2.03237324799113,0.844673537061993,1.66366404074864,1.73014288407902,-0.363093900586051,-3.43941377157316,1.46315894202445,1.58671390505998,-0.301002036003922,0.0598314921665235,0.464385588219002,0.646648268099796,0.784469316339781,1.42667763500899
French Polynesia,PYF,GDP (current US$),NY.GDP.MKTP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
French Polynesia,PYF,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
French Polynesia,PYF,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Germany,DEU,GDP (current US$),NY.GDP.MKTP.CD,2505733634311.51,2819245095604.67,2861410272354.18,3002446368084.31,3439953462907.2,3752365607148.09,3418005001389.27,3417094562648.95,3757698281117.55,3543983909148.01,3752513503278.41,3890606893346.69,3375611100742.22,3477796274496.8,3677439129776.6
Germany,DEU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-0.709906171880789,1.16997041286515,0.70671394810023,3.70015957205484,3.26053529682157,1.08231540391905,-5.61886043465857,4.07993330487069,3.66000015503516,0.491992829138056,0.489584482494635,1.92969040980758,1.74320539365993,1.94362542781317,2.2228247553612
Germany,DEU,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,-0.764861234086325,1.19193652221034,0.763909705673285,3.81719675220205,3.39870617015168,1.27469903780695,-5.37941105028064,4.23950434523579,5.59948142845823,0.303518386068347,0.2157220462623,1.50565308013002,0.866213323405802,1.12402999800132,1.79471020042621
Gibraltar,GIB,GDP (current US$),NY.GDP.MKTP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Gibraltar,GIB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Gibraltar,GIB,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Greece,GRC,GDP (current US$),NY.GDP.MKTP.CD,201924270316.027,240521260988.329,247783001865.44,273317737046.795,318497936901.177,354460802548.704,330000252153.376,299361576558.217,287797822093.178,245670666639.047,239862011450.103,237029579260.722,195541761243.144,192690813126.86,200288277129.038
Greece,GRC,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.79453126444159,5.06099256477832,0.599142055474161,5.6524337201578,3.27374685710487,-0.335172557312063,-4.3007336666282,-5.4790371077553,-9.13249415322949,-7.30049393532073,-3.24142502506591,0.739777123496509,-0.290902296942548,-0.24431474084669,1.35132838862349
Greece,GRC,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,5.54236084913713,4.80137873327024,0.304568131642483,5.3356018747444,3.0109840030978,-0.599389804367405,-4.55211725544798,-5.600777666962,-8.99795501594129,-6.79786084430782,-2.53725852220521,1.41305808475241,0.368211359373618,0.171446153123696,1.4977922822242
Greenland,GRL,GDP (current US$),NY.GDP.MKTP.CD,1558768614.23562,1825157316.68642,1849805732.96203,2013099482.07439,2249811708.94796,2499107510.64122,2529948329.57153,2503156060.52524,2684467375.71479,2609667673.71601,2669515517.33348,2837737193.76392,2520206899.62693,2705891616.97574,..
Greenland,GRL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,4.43200565259903,7.06128538853493,4.83381832205589,5.55569490080011,2.3524379811805,6.1661327018619,0.865952328886948,1.73582505889665,-0.496519391959083,1.39419335955624,-1.69466465775797,5.31272604868684,0.310109150260132,7.66299889492275,..
Greenland,GRL,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,4.14500850855242,6.78662938764359,4.7896273737863,5.85503028106271,2.74878107936594,6.59397874864722,0.874906570700134,0.69531455570224,-0.470283635075262,1.53697694464275,-1.12554041405787,5.66442322422913,0.633667081546392,7.5250332821289,..
Guam,GUM,GDP (current US$),NY.GDP.MKTP.CD,3560000000,3857000000,4197000000,4213000000,4375000000,4621000000,4781000000,4895000000,4928000000,5199000000,5337000000,5531000000,5697000000,5793000000,..
Guam,GUM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,0.920598388952826,6.43101482326112,3.53546175273193,-3.82864238410596,0.817731870023678,1.72892209178228,0.314729332773808,2.0916126333403,0.122925629993858,2.02578268876611,1.84516646610508,1.55573060259945,0.48477797168897,0.347356233114638,..
Guam,GUM,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,0.575694306045492,6.17183582334995,3.3374134647616,-3.97776594049185,0.686358790818772,1.61378261948674,0.191250318327988,1.95522924173635,-0.0237994329291524,1.83764090300735,1.58987881578945,1.18223173316198,-0.0306973814788876,-0.329650841952855,..
"Hong Kong SAR, China",HKG,GDP (current US$),NY.GDP.MKTP.CD,161384522525.299,169099768875.193,181570082162.19,193536265094.364,211597405593.868,219279678430.164,214046415026.187,228637697575.04,248513617677.287,262629441493.476,275696879834.966,291459356985.337,309383627028.561,320881182123.855,341449340450.649
"Hong Kong SAR, China",HKG,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.05631891879183,8.70002543141135,7.38824572298446,7.0327306548603,6.46483340726951,2.12794078106722,-2.45904959294096,6.76768259890679,4.81468728152679,1.70030779756858,3.10148883032424,2.76241663336461,2.38784571036929,2.16292329544639,3.79134855964568
"Hong Kong SAR, China",HKG,GDP per capita growth (annual %),NY.GDP.PCAP.KD.ZG,3.25995727405717,7.85555114229284,6.92012048110506,6.347493911084,5.55354874094354,1.51879571475109,-2.66888126115255,5.98640375069863,4.11212828820923,0.583753600828786,2.68787074422283,2.04317211000225,1.52002119829314,1.53211605158904,3.01765599830846
Hungary,HUN,GDP (current US$),NY.GDP.MKTP.CD,85324771841.4118,104066609517.928,113035361316.749,115295199391.606,139850794387.281,157998423131.739,130593960612.172,130922638689.071,140782064609.187,127856647107.82,135215704418.963,140118140454.711,122879042001.915,125816640420.569,139135029758.29
